SampN,As,Au,Cu,Mo,bn_ppm,cp_ppm,cc_ppm,cv_ppm,en_ppm,py_ppm,po_ppm,mb_ppm,ga_ppm,sp_ppm,TS_ppm,Rock,Alteration
43475,50,0.04,0.6,155,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
24737,61,0.04,0.2,138,0,10200,1800,0,0,48000,0,0,0,0,60000,QMD,PHY
40724,110,0.43,2.3,25,24000,6000,0,0,0,0,0,0,0,0,30000,VA,IAA
76414,110,0.09,1.95,20,28500,0,1500,0,0,0,0,0,0,0,30000,VA,PRO
35543,50,0.04,1.49,44,0,28000,0,0,0,12000,0,0,0,0,40000,IGN,AAA
13246,22.6,0.42,0.3,84.1,0,9900,0,0,0,19500,0,600,0,0,30000,QMD,PHY
57036,460,0.07,0.96,45,6000,3000,0,0,0,21000,0,0,0,0,30000,IGN,AAA
45378,50,0.06,1.35,69,3000,15000,0,0,0,12000,0,0,0,0,30000,VA,PRO
25063,970,0.03,0.4,73,6000,0,4000,0,0,30000,0,0,0,0,40000,IGN,AAA
74948,50,0.19,1.87,54,4000,6000,0,0,0,0,0,0,0,0,10000,VA,IAA
65970,50,0.04,1.68,115,10000,10000,0,0,0,30000,0,0,0,0,50000,IGN,IAA
60841,50,0.02,0.94,53,4000,24000,0,0,0,12000,0,0,0,0,40000,VA,PRO
33243,50,0.36,3.28,51,25000,25000,0,0,0,0,0,0,0,0,50000,QMD,AAA
18145,356,0.03,0.11,4.06,1650,12100,0,0,0,41250,0,0,0,0,55000,QMD,IAA
82558,50,0.4,4.73,115,5000,40000,5000,0,0,0,0,0,0,0,50000,IGN,AAA
37164,50,0.03,0.59,21,0,10000,0,0,0,40000,0,0,0,0,50000,IGN,AAA
58095,50,0.17,0.44,155,0,16000,0,0,0,4000,0,0,0,0,20000,QMD,PHY
23264,28.9,0.17,0.08,10.35,0,9800,0,0,0,60200,0,0,0,0,70000,QMD,PHY
29864,50,0.02,1.16,31,0,24000,0,0,0,16000,0,0,0,0,40000,IGN,IAA
28498,50,0.05,0.41,26,0,2000,0,0,0,8000,0,0,0,0,10000,VA,AAA
28679,50,0.04,0.48,57,0,12000,0,0,0,8000,0,0,0,0,20000,VA,PRO
67519,50,0.02,1.27,66,1500,9000,0,0,0,4500,0,0,0,0,15000,VA,IAA
13496,57,0.03,0.24,8.77,0,9000,0,0,0,6000,0,0,0,0,15000,QMD,PHY
12515,6.3,0.05,0.13,3.06,0,5000,0,0,0,43500,0,1500,0,0,50000,QMD,PTS
76529,50,0.02,0.53,71,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PRO
36919,190,0.09,0.48,31,0,8472,0,0,0,21528,0,0,0,0,30000,QMD,PHY
78284,13.35,0.06,0.03,2.55,0,0,0,0,0,5000,0,0,0,0,5000,CLAY,IAA
13878,15.4,0.03,0.15,9.27,0,3000,0,0,0,27000,0,0,0,0,30000,QMD,AAA
72222,50,0.07,0.81,210,0,12000,0,0,0,18000,0,0,0,0,30000,VA,PRO
30037,290,0.03,0.36,165,0,14000,0,0,0,26000,0,0,0,0,40000,QMD,AAA
36927,50,0.07,0.78,110,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
52922,50,0.05,1.2,27,0,24000,0,0,0,36000,0,0,0,0,60000,VA,PHY
77922,70.2,0.01,0.52,8.77,0,0,9000,0,0,21000,0,0,0,0,30000,QMD,AAA
46163,50,0.11,1.15,12,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
73375,50,0.31,1.07,5,20000,5000,0,0,0,0,0,0,0,0,25000,QMD,PHY
45388,50,0.08,1.35,11,8000,1000,0,0,0,1000,0,0,0,0,10000,VA,PRO
74895,570,0.04,0.17,110,0,4000,0,0,4000,32000,0,0,0,0,40000,IGN,AAA
84915,50,0.02,0.67,53,16000,4000,0,0,0,0,0,0,0,0,20000,VA,PRO
17848,158,0.06,0.45,10.05,4000,7000,0,0,0,39000,0,0,0,0,50000,HBX,IAA
33840,50,0.03,0.72,495,0,16000,0,0,0,24000,0,0,0,0,40000,VA,PRO
37359,50,0.18,0.67,115,0,16000,0,0,0,24000,0,0,0,0,40000,QMD,PHY
57074,50,0.01,1.01,42,0,21000,0,0,0,9000,0,0,0,0,30000,IGN,AAA
36507,110,0.18,1.82,105,15000,15000,5000,0,0,15000,0,0,0,0,50000,QMD,AAA
51919,50,0.05,0.71,10,18000,9000,0,0,0,3000,0,0,0,0,30000,VA,PRO
29473,540,0.04,0.64,69,0,0,0,0,6000,34000,0,0,0,0,40000,IGN,AAA
85443,50,0.04,0.9,25,2500,2500,0,0,0,0,0,0,0,0,5000,VA,IAA
79857,34.36,0.03,0.08,3,0,0,0,0,0,30000,0,0,0,0,30000,QMD,PHY
37476,110,0.03,0.11,26,0,8000,0,0,0,12000,0,0,0,0,20000,QMD,PHY
79760,458.4,0.05,0.15,44.04,7500,7500,0,0,0,135000,0,0,0,0,150000,QMD,PRO
17326,751,0.66,0.17,13.1,0,6900,0,0,0,22500,0,600,0,0,30000,QMD,PHY
28460,50,0.09,0.86,35,6000,15000,0,0,0,9000,0,0,0,0,30000,VA,AAA
34111,390,0.02,0.86,55,0,0,7500,0,0,22500,0,0,0,0,30000,IGN,AAA
23257,11.85,0.07,0.1,17.55,0,12000,0,0,0,68000,0,0,0,0,80000,QMD,PHY
24618,90,0.02,0.63,20.5,5000,10000,0,0,0,35000,0,0,0,0,50000,IGN,AAA
80416,34.85,0.02,0.14,22.2,0,14000,0,0,0,56000,0,0,0,0,70000,QMD,PHY
32320,50,0.01,0.6,55,3000,15000,3000,0,0,9000,0,0,0,0,30000,IGN,AAA
68126,2200,0.02,0.91,125,0,0,4500,0,18000,22500,0,0,0,0,45000,IGN,AAA
33440,50,0.01,0.48,46,2000,1000,0,0,0,7000,0,0,0,0,10000,VA,PRO
12957,5.5,0.06,0.4,23.5,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PHY
79793,325,0.01,0.04,14.05,0,0,9000,0,0,1000,0,0,0,0,10000,QMD,PHY
13858,271,0.02,0.23,186,0,6000,0,0,0,54000,0,0,0,0,60000,QMD,IAA
41961,50,0.1,0.91,26,3000,24000,0,0,0,3000,0,0,0,0,30000,VA,IAA
55492,50,0.12,1.93,565,30000,0,0,0,0,0,0,0,0,0,30000,FLT,AAA
12861,16.2,0.02,0.27,95.9,0,11200,0,0,0,28000,0,800,0,0,40000,QMD,PHY
14129,25,0.03,0.25,19.35,0,2250,0,0,0,12750,0,0,0,0,15000,QMD,PHY
34184,50,0.6,2.92,24,5000,45000,0,0,0,0,0,0,0,0,50000,VA,AAA
46121,50,0.03,0.98,5,0,12000,0,0,0,8000,0,0,0,0,20000,VA,IAA
60727,50,0.01,0.37,16,0,12000,0,0,0,28000,0,0,0,0,40000,IGN,AAA
13152,7.7,0.03,0.17,16.95,0,7500,0,0,0,7200,0,300,0,0,15000,QMD,PHY
13205,4.7,0.05,0.18,40.7,0,10800,0,0,0,28000,0,1200,0,0,40000,QMD,PHY
18023,6.4,0.02,0.04,6.88,0,3000,0,0,0,7000,0,0,0,0,10000,QMD,PHY
86464,490,0.13,0.78,110,0,10000,0,0,0,10000,0,0,0,0,20000,QMD,PHY
46200,50,0.05,1.07,32,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
29259,50,0.02,1.11,155,10000,0,0,0,0,0,0,0,0,0,10000,VA,IAA
36557,50,0.05,0.61,130,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
35122,50,0.07,0.93,47.5,0,20000,0,0,0,0,0,0,0,0,20000,VA,IAA
32990,50,0.06,1.16,140,7000,2000,0,0,0,1000,0,0,0,0,10000,VA,PRO
49280,50,0.02,0.5,130,0,24000,0,0,0,6000,0,0,0,0,30000,VA,PHY
28659,50,0.04,0.41,38,8000,6000,0,0,0,6000,0,0,0,0,20000,VA,PRO
14565,35,0.05,0.11,14,0,3500,0,0,0,66500,0,0,0,0,70000,IGN,AAA
63659,50,0.1,0.45,36,0,0,0,0,0,10000,0,0,0,0,10000,BIGD,PHY
55433,50,0.05,1.24,74,0,28000,0,0,0,12000,0,0,0,0,40000,QMD,AAA
85439,50,0.08,1.25,34,5000,5000,0,0,0,0,0,0,0,0,10000,VA,IAA
83629,160,0.13,2.32,23,6000,21000,0,0,0,3000,0,0,0,0,30000,VA,IAA
75990,50,0.05,1.07,5,0,10500,0,0,0,19500,0,0,0,0,30000,VA,AAA
55854,50,0.12,0.72,12,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
44804,50,0.05,0.28,17,0,6000,0,0,0,24000,0,0,0,0,30000,QMD,PHY
32270,510,0.04,0.58,34,4000,2000,0,0,0,14000,0,0,0,0,20000,IGN,AAA
23226,108.5,0.72,1.06,29.1,0,9000,0,0,0,51000,0,0,0,0,60000,FLT,UAL
46563,50,0.03,1.16,26,0,18000,0,0,0,12000,0,0,0,0,30000,VA,PRO
82733,150,0.04,0.07,14,0,8000,0,0,0,32000,0,0,0,0,40000,QMD,PHY
47818,110,0.02,0.53,13,8000,0,0,0,0,12000,0,0,0,0,20000,IGN,AAA
34150,150,0.04,0.92,23,0,0,6000,6000,0,28000,0,0,0,0,40000,IGN,AAA
76444,50,0.03,0.83,44,6000,4000,0,0,0,0,0,0,0,0,10000,VA,PRO
47220,50,0.02,0.08,40,2000,4000,0,0,0,14000,0,0,0,0,20000,IGN,AAA
16795,109.5,0.09,0.08,3.73,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PHY
41185,50,0.03,0.46,49,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PHY
74341,50,0.05,1.85,5,0,12000,0,0,0,28000,0,0,0,0,40000,IGN,IAA
70579,50,0.08,3.14,11,36000,18000,0,0,0,6000,0,0,0,0,60000,QMD,PHY
43039,50,0.06,0.37,28,0,6000,0,0,0,24000,0,0,0,0,30000,QMD,PHY
68468,50,0.06,0.15,20,0,3000,0,0,0,27000,0,0,0,0,30000,QMD,PHY
53891,50,0.04,0.8,41,12000,18000,0,0,0,0,0,0,0,0,30000,VA,PRO
77761,69.1,0.16,0.17,39.95,0,2000,0,0,0,18000,0,0,0,0,20000,QMD,PRO
54555,50,0.05,0.18,23,0,9000,0,0,0,21000,0,0,0,0,30000,IGN,AAA
54561,50,0.06,0.42,92,0,8000,0,0,0,32000,0,0,0,0,40000,IGN,AAA
36457,160,0.03,0.93,10,15000,7500,12500,0,0,15000,0,0,0,0,50000,QMD,AAA
69841,50,0.12,0.72,5,15000,0,0,0,0,0,0,0,0,0,15000,VA,PRO
70950,50,0.16,1.09,72,0,24000,0,0,0,6000,0,0,0,0,30000,QMD,PHY
79699,105.58,0.01,0.07,15.43,9500,9500,0,0,0,81000,0,0,0,0,100000,QMD,PRO
67413,1670,0.04,1.94,60,8000,0,0,0,8000,24000,0,0,0,0,40000,IGN,AAA
72158,50,0.08,1.85,13,5000,17500,0,0,0,2500,0,0,0,0,25000,VA,IAA
75310,50,0.09,1.41,5,0,24000,0,0,0,16000,0,0,0,0,40000,VA,PRO
31967,50,0.07,1.61,5,0,40000,0,0,0,10000,0,0,0,0,50000,VA,IAA
74902,710,0.01,0.49,31,0,0,0,3000,6000,21000,0,0,0,0,30000,IGN,AAA
39040,50,0.09,0.69,20,0,24000,0,0,0,16000,0,0,0,0,40000,QMD,PHY
43374,50,0.01,0.13,30,0,8000,0,0,0,32000,0,0,0,0,40000,IGN,AAA
67590,50,0.04,0.04,32,0,10500,0,0,0,24500,0,0,0,0,35000,QMD,PHY
15521,17.8,0.05,0.37,31.4,0,12000,0,0,0,18000,0,0,0,0,30000,HBX,PHY
85678,50,0.19,0.02,5,0,3000,0,0,0,27000,0,0,0,0,30000,QMD,PHY
24534,20.3,0.14,0.17,10.1,0,1750,0,0,0,33250,0,0,0,0,35000,QMD,AAA
69802,50,0.02,0.7,19,7000,0,0,0,0,0,0,0,0,0,7000,VA,PRO
37890,250,0.09,0.41,135,0,4000,4000,0,4000,28000,0,0,0,0,40000,IGN,AAA
15573,269,0.37,0.2,13.35,0,9000,0,0,0,21000,0,0,0,0,30000,QMD,PHY
31925,50,0.02,0.99,12,0,27000,0,0,0,3000,0,0,0,0,30000,VA,IAA
67428,460,0.05,3.64,52,24000,0,0,0,0,36000,0,0,0,0,60000,IGN,AAA
80646,10.49,0.05,0.18,79.03,0,10000,0,0,0,40000,0,0,0,0,50000,QMD,PHY
53486,50,0.17,0.04,5,0,0,0,0,0,10000,0,0,0,0,10000,BIGD,PHY
84895,50,0.02,0.39,29,6000,14000,0,0,0,0,0,0,0,0,20000,VA,PRO
74426,50,0.05,1.03,105,20000,0,0,0,0,0,0,0,0,0,20000,IGN,IAA
67528,50,0.02,0.9,93,0,4000,0,0,0,6000,0,0,0,0,10000,VA,IAA
74460,100,0.06,1.05,150,0,18000,0,0,0,12000,0,0,0,0,30000,VA,IAA
53340,50,0.11,1.06,90,3000,24000,0,0,0,3000,0,0,0,0,30000,VA,PRO
16850,30,0.13,0.46,24.6,0,6000,0,0,0,14000,0,0,0,0,20000,QMD,PHY
68945,50,0.08,0.43,64,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,PHY
79726,417.6,0.02,0.25,21.4,5000,5000,0,0,0,90000,0,0,0,0,100000,QMD,PRO
34140,1710,0.01,1.26,42,0,0,8000,4000,8000,20000,0,0,0,0,40000,IGN,AAA
36459,50,0.05,1.3,24,18000,18000,6000,0,0,18000,0,0,0,0,60000,IGN,AAA
29275,50,0.04,1.34,96,6000,14000,0,0,0,0,0,0,0,0,20000,VA,IAA
53441,900,1.9,0.98,220,0,20000,0,0,0,20000,0,0,0,0,40000,QMD,PHY
47979,560,0.02,0.23,60,12000,4000,0,0,0,24000,0,0,0,0,40000,QMD,AAA
35193,50,0.14,0.57,105,0,11764,0,0,0,8236,0,0,0,0,20000,QMD,PHY
67075,50,0.07,1.07,5,5000,20000,0,0,0,0,0,0,0,0,25000,VA,IAA
37189,50,0.02,0.29,24,0,17500,0,0,0,32500,0,0,0,0,50000,IGN,AAA
75321,100,0.08,0.94,26,9000,18000,0,0,0,3000,0,0,0,0,30000,VA,PRO
62306,110,0.87,1.16,30,0,16000,0,0,0,24000,0,0,0,0,40000,QMD,PHY
65637,270,0.03,0.9,43,0,20000,0,0,0,20000,0,0,0,0,40000,IGN,AAA
76505,50,0.07,0.73,74,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,PHY
73394,230,0.46,1.17,10,2000,10000,0,0,0,8000,0,0,0,0,20000,FLT,PHY
29665,25,0.1,1.01,76,0,15000,0,0,0,35000,0,0,0,0,50000,BIGD,AAA
25002,25,0.01,0.09,35,0,4000,0,0,0,16000,0,0,0,0,20000,IGN,PRO
64955,50,0.07,0.46,5,5000,5000,0,0,0,0,0,0,0,0,10000,QMD,PHY
32520,50,0.03,0.61,155,1200,2400,1200,0,0,7200,0,0,0,0,12000,BAD,IAA
40770,50,0.06,0.59,27,6000,1000,0,0,0,3000,0,0,0,0,10000,VA,PRO
24623,897,0.03,0.66,33.9,0,10000,0,0,0,40000,0,0,0,0,50000,IGN,AAA
41997,190,0.1,0.2,85,0,20000,4000,0,0,16000,0,0,0,0,40000,QMD,AAA
36504,730,0.08,0.8,54,0,15000,10000,0,0,25000,0,0,0,0,50000,QMD,AAA
33281,50,0.2,6.66,27,40000,10000,50000,0,0,0,0,0,0,0,100000,QMD,AAA
62814,130,0.03,1.03,35,0,28000,0,0,0,12000,0,0,0,0,40000,IGN,AAA
44837,360,0.04,0.16,10,0,6000,0,0,0,34000,0,0,0,0,40000,QMD,AAA
39175,50,0.03,0.55,37,0,18000,0,0,0,12000,0,0,0,0,30000,QMD,PHY
29485,430,0.04,0.83,98,0,0,4000,0,2000,34000,0,0,0,0,40000,IGN,AAA
35173,210,0.06,0.93,150,0,24000,0,0,0,6000,0,0,0,0,30000,QMD,PHY
36500,720,0.17,1.56,180,5000,20000,10000,0,0,15000,0,0,0,0,50000,QMD,AAA
85651,50,0.12,0.47,29,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PHY
18845,12.55,0.19,0.61,3.03,0,9000,0,0,0,81000,0,0,0,0,90000,QMD,PHY
40796,110,0.02,0.36,22,2000,12000,0,0,0,6000,0,0,0,0,20000,VA,PRO
37985,100,0.05,0.22,24,0,12000,0,0,6000,42000,0,0,0,0,60000,QMD,AAA
30852,50,0.06,0.47,120,0,7000,0,0,0,3000,0,0,0,0,10000,IGN,PHY
35530,490,0.14,3.31,66,30000,0,6000,0,0,24000,0,0,0,0,60000,IGN,AAA
25101,945,0.05,0.91,63,0,0,8000,0,0,32000,0,0,0,0,40000,IGN,AAA
34999,50,0.01,0.06,5,0,1000,0,0,0,9000,0,0,0,0,10000,IGN,PHY
36202,540,0.03,0.58,435,0,12000,0,0,0,28000,0,0,0,0,40000,IGN,AAA
32574,240,0.08,1.48,150,8000,8000,8000,0,0,56000,0,0,0,0,80000,QMD,AAA
85531,240,5.2,0.52,56,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,PHY
72224,50,0.02,0.72,145,0,14000,0,0,0,21000,0,0,0,0,35000,VA,PRO
30002,50,0.02,0.53,97,0,12000,0,0,0,28000,0,0,0,0,40000,VA,IAA
56302,120,0.01,0.97,5,0,27000,0,0,0,3000,0,0,0,0,30000,VA,IAA
37046,50,0.37,0.32,25,0,6000,0,0,0,24000,0,0,0,0,30000,QMD,PHY
17441,12,0.04,0.07,2.63,0,2500,0,0,0,7500,0,0,0,0,10000,QMD,PRO
67507,50,0.01,1.81,38,4000,10000,0,0,0,6000,0,0,0,0,20000,IGN,IAA
17420,12,0.06,0.2,8.41,0,1500,0,0,0,1500,0,0,0,0,3000,QMD,PHY
72679,100,0.02,1.22,10,0,21000,0,0,0,9000,0,0,0,0,30000,IGN,IAA
69772,100,0.09,1.41,32,15000,0,0,0,0,0,0,0,0,0,15000,VA,PRO
62255,70,0.02,0.09,5,0,0,0,0,0,10000,0,0,0,0,10000,BIGD,PHY
40981,50,0.12,0.01,5,0,4000,0,0,0,6000,0,0,0,0,10000,BIGD,PRO
13739,9.5,0.01,0.03,4.15,0,2500,0,0,0,22500,0,0,0,0,25000,QMD,AAA
15574,587,2.72,0.21,23.3,0,14000,0,0,0,26000,0,0,0,0,40000,QMD,PHY
13309,53.3,0.1,0.15,28.5,0,2500,0,0,0,22500,0,0,0,0,25000,QMD,PHY
46233,50,0.13,0.91,68,0,24000,0,0,0,6000,0,0,0,0,30000,QMD,PHY
67154,50,0.1,0.5,38,0,2000,0,0,0,18000,0,0,0,0,20000,QMD,PHY
44538,50,0.06,0.73,42,7000,3000,0,0,0,0,0,0,0,0,10000,VA,PRO
55347,50,0.07,1.77,5,0,20000,0,0,0,30000,0,0,0,0,50000,QMD,PHY
45368,50,0.02,1.21,15,0,24000,0,0,0,16000,0,0,0,0,40000,VA,PRO
33732,50,0.06,1.44,12,0,30000,0,0,0,20000,0,0,0,0,50000,VA,IAA
26900,660,0.04,0.75,66,5000,15000,0,0,0,30000,0,0,0,0,50000,IGN,IAA
80592,65.25,0.01,0.04,3.45,0,0,0,0,0,55000,0,0,0,0,55000,INTR,PHY
18825,6.77,0.06,0.27,21.55,0,6000,0,0,0,34000,0,0,0,0,40000,QMD,PHY
29604,172,0.03,0.62,80,0,27000,0,0,0,3000,0,0,0,0,30000,VA,PRO
34141,310,0.01,0.85,38,0,0,8000,2000,0,30000,0,0,0,0,40000,IGN,AAA
28436,800,0.07,1.58,18,4000,12000,0,0,0,24000,0,0,0,0,40000,VA,AAA
14136,79.9,0.17,0.25,98,0,9500,0,0,0,15000,0,500,0,0,25000,QMD,PHY
79263,333.75,0.03,0.36,19.62,12000,4000,0,0,0,64000,0,0,0,0,80000,QMD,PHY
24989,25,0.01,0.01,16,0,0,0,0,0,20000,0,0,0,0,20000,IGN,PRO
29922,50,0.05,0.96,11,4000,16000,0,0,0,20000,0,0,0,0,40000,VA,IAA
85664,50,0.1,0.39,54,0,14000,0,0,0,6000,0,0,0,0,20000,QMD,PHY
48872,50,0.03,0.61,180,0,14000,0,0,0,6000,0,0,0,0,20000,QMD,IAA
68894,50,0.09,0.39,84,0,12000,0,0,0,18000,0,0,0,0,30000,QMD,PHY
35004,50,0.01,0.74,19,0,24000,0,0,0,36000,0,0,0,0,60000,IGN,IAA
77603,22.48,0.1,0.45,10.42,0,9000,0,0,0,51000,0,0,0,0,60000,QMD,PRO
29469,660,0.04,0.79,97,3000,0,3000,0,6000,18000,0,0,0,0,30000,IGN,AAA
30390,270,0.22,8.19,1210,8000,8000,0,0,0,24000,0,0,0,0,40000,VA,IAA
17323,188.5,0.4,0.2,14.4,0,6900,0,0,0,22500,0,600,0,0,30000,QMD,PHY
46635,50,0.07,0.95,36,0,21000,0,0,0,9000,0,0,0,0,30000,VA,PRO
66065,380,0.09,1.82,105,18000,6000,0,0,0,36000,0,0,0,0,60000,QMD,AAA
79651,101.02,0.03,0.06,17.22,0,7000,0,0,0,3000,0,0,0,0,10000,QMD,PRO
45717,170,0.01,0.92,30,12000,4000,0,0,0,24000,0,0,0,0,40000,IGN,AAA
31108,50,0.03,1.61,41,0,35000,0,0,0,15000,0,0,0,0,50000,VA,PHY
76499,50,0.06,0.7,46,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,PHY
31946,50,0.02,1.15,5,0,40000,0,0,0,0,0,0,0,0,40000,VA,IAA
16719,15.2,0.03,0.1,11.75,0,2500,0,0,0,22500,0,0,0,0,25000,FLT,PHY
53376,50,0.05,0.8,60,0,15000,0,0,0,15000,0,0,0,0,30000,VA,PRO
62267,50,0.03,0.06,5,0,0,0,0,0,10000,0,0,0,0,10000,BIGD,PHY
48904,50,0.04,0.98,495,0,12000,0,0,0,48000,0,0,0,0,60000,FLT,PHY
51590,50,0.05,3.71,5,8000,56000,0,0,0,16000,0,0,0,0,80000,IGN,IAA
32587,50,0.07,0.4,84,0,18000,0,0,0,2000,0,0,0,0,20000,VA,PRO
32317,50,0.02,0.69,145,0,10000,4000,0,0,6000,0,0,0,0,20000,IGN,AAA
56863,50,0.16,1.74,89,5000,35000,0,0,0,10000,0,0,0,0,50000,QMD,PHY
32403,50,0.04,1.06,120,12000,12000,0,0,3000,3000,0,0,0,0,30000,VA,IAA
28378,1640,0.02,0.92,49,0,2000,0,0,0,18000,0,0,0,0,20000,IGN,AAA
15803,23.8,0.25,0.85,36.4,0,16000,0,0,0,24000,0,0,0,0,40000,HBX,PHY
33341,50,0.04,1.59,30,14000,0,0,0,0,6000,0,0,0,0,20000,VA,PRO
75966,420,0.06,1.72,5,0,15000,0,0,0,35000,0,0,0,0,50000,VA,AAA
78196,19.58,0.08,0.14,4.82,0,0,0,0,0,10000,0,0,0,0,10000,QMD,PHY
45403,50,0.1,1.28,16,6000,3000,0,0,0,1000,0,0,0,0,10000,VA,PRO
29267,50,0.01,1.22,125,6000,12000,0,0,0,2000,0,0,0,0,20000,VA,IAA
67197,50,0.27,0.44,19,0,8000,0,0,0,32000,0,0,0,0,40000,QMD,PHY
46876,50,0.02,1.02,24,0,28000,0,0,0,42000,0,0,0,0,70000,IGN,IAA
32501,660,0.03,0.27,78,3000,3000,3000,0,0,21000,0,0,0,0,30000,QMD,IAA
14650,5,0.12,0.67,77,0,22500,0,0,0,27500,0,0,0,0,50000,QMD,PHY
55023,50,0.01,1.27,52,8000,24000,0,0,0,8000,0,0,0,0,40000,VA,IAA
55845,50,0.74,2.13,24,35000,15000,0,0,0,0,0,0,0,0,50000,QMD,PHY
24115,112.5,0.19,1.78,38.8,1200,4800,18000,0,0,36000,0,0,0,0,60000,QMD,AAA
83021,50,0.09,1.95,5,3000,24000,0,0,0,3000,0,0,0,0,30000,VA,PRO
47289,50,0.06,0.49,16,4000,4000,0,0,0,12000,0,0,0,0,20000,VA,AAA
68365,50,0.06,0.38,50,0,7500,0,0,0,17500,0,0,0,0,25000,VA,IAA
70599,120,0.05,1.73,27,18000,0,0,0,0,42000,0,0,0,0,60000,QMD,PHY
73488,50,0.55,0.78,120,0,10500,0,0,0,19500,0,0,0,0,30000,QMD,PHY
76314,720,0.01,0.39,63,5000,0,0,0,0,45000,0,0,0,0,50000,IGN,AAA
51931,50,0.02,0.54,38,7500,6000,0,0,0,1500,0,0,0,0,15000,VA,PRO
12349,2.6,0.04,0.14,34.5,0,4000,0,0,0,16000,0,0,0,0,20000,QMD,PTS
28415,50,0.02,0.85,16,0,6000,0,0,0,14000,0,0,0,0,20000,IGN,AAA
46564,50,0.05,1.08,12,0,15000,0,0,0,15000,0,0,0,0,30000,VA,PRO
12817,33.9,0.02,0.19,28.9,0,2500,0,0,0,47500,0,0,0,0,50000,QMD,AAA
14157,48.7,0.12,0.73,32.1,0,11400,0,0,0,18000,0,600,0,0,30000,QMD,PHY
45767,370,0.05,1.1,61,24000,6000,0,0,0,30000,0,0,0,0,60000,IGN,AAA
65655,50,0.02,0.85,40,4000,24000,0,0,0,12000,0,0,0,0,40000,IGN,PRO
12839,870,0.03,0.5,12.65,0,1000,0,0,0,49000,0,0,0,0,50000,QMD,AAA
74469,3780,0.19,1.01,55,0,0,0,0,9000,21000,0,0,0,0,30000,QMD,AAA
55063,130,0.1,1.28,61,8000,24000,0,0,0,8000,0,0,0,0,40000,VA,PRO
54563,50,0.07,0.32,62,0,15000,0,0,0,35000,0,0,0,0,50000,IGN,AAA
16493,84.8,0.11,0.06,3.77,0,2000,0,0,0,8000,0,0,0,0,10000,QMD,PHY
60811,50,0.08,1.51,54,5000,45000,0,0,0,0,0,0,0,0,50000,VA,PRO
13957,39.8,0.03,0.35,323,0,4000,0,0,0,36000,0,0,0,0,40000,QMD,AAA
54568,50,0.2,1.13,180,0,12000,0,0,0,28000,0,0,0,0,40000,IGN,AAA
84035,50,0.02,1.12,70,0,15000,0,0,0,5000,0,0,0,0,20000,VA,PRO
31604,130,0.03,0.35,125,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,IAA
31476,3690,0.03,1.62,150,18000,0,0,0,3000,9000,0,0,0,0,30000,IGN,AAA
77702,7.28,0.18,0.57,37.25,0,21000,0,0,0,39000,0,0,0,0,60000,QMD,PHY
40295,50,0.11,0.78,19,12000,4000,0,0,0,24000,0,0,0,0,40000,QMD,PHY
34735,110,0.04,0.14,5,0,12000,0,0,0,28000,0,0,0,0,40000,QMD,AAA
62199,50,0.11,0.52,35,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
64992,50,0.25,0.67,5,7000,1000,0,0,0,2000,0,0,0,0,10000,QMD,PHY
53454,50,0.07,0.59,81,0,24000,0,0,0,6000,0,0,0,0,30000,QMD,PHY
37225,50,0.01,0.01,5,0,3000,0,0,0,27000,0,0,0,0,30000,BIGD,IAA
29147,50,0.16,2.33,15,15000,25000,0,0,0,10000,0,0,0,0,50000,VA,IAA
23976,14.05,0.11,0.15,15,0,7000,0,0,0,28000,0,0,0,0,35000,QMD,PHY
33899,50,0.09,0.91,130,0,21000,0,0,0,9000,0,0,0,0,30000,QMD,PHY
37343,50,0.05,0.71,5,0,15000,0,0,0,35000,0,0,0,0,50000,QMD,PHY
12422,2.7,0.06,0.68,20.8,0,10500,0,0,0,18600,0,900,0,0,30000,QMD,PTS
52996,150,0.04,0.63,84,0,24000,0,0,0,36000,0,0,0,0,60000,VA,PRO
47082,50,0.06,0.59,48,0,10000,0,0,0,40000,0,0,0,0,50000,QMD,PHY
33921,290,0.15,0.46,38,0,15000,0,0,0,15000,0,0,0,0,30000,QMD,PHY
24686,29,0.04,0.12,16.7,0,0,0,0,0,1000,0,0,0,0,1000,FLT,UAL
47931,50,0.04,1.2,56,8000,2000,0,0,0,0,0,0,0,0,10000,IGN,PHY
44988,50,0.15,0.57,85,0,10000,0,0,0,30000,0,0,0,0,40000,QMD,PHY
