Sample.Number,X,Y,Z,Cu,Au,Mo,As,Cp,Py,TS,Alteration
60855,651492.49,4765891.77,444.75,0.387,0.109,0.672,0.477,-0.023,-0.635,-0.131,PRO
60855,651492.49,4765891.77,444.75,0.19,-0.548,0.314,0.082,0.013,-0.66,-0.057,PRO
60876,651482.73,4765903.35,405.58,0.236,-0.496,1.722,1.298,0.738,1.275,1.372,AAA
60876,651482.73,4765903.35,405.58,0.475,0.431,2.395,1.078,0.58,1.259,1.29,AAA
60876,651482.73,4765903.35,405.58,0.152,-0.123,1.595,0.956,0.471,1.006,1.11,AAA
60876,651482.73,4765903.35,405.58,0.158,-0.208,1.616,0.899,0.49,1.035,1.135,AAA
60876,651482.73,4765903.35,405.58,0.42,0.4,1.868,1.484,0.525,1.406,1.223,AAA
60876,651482.73,4765903.35,405.58,0.417,0.202,2.108,1.248,0.646,1.42,1.394,AAA
60876,651482.73,4765903.35,405.58,0.047,-0.95,1.615,0.159,0.542,0.997,1.224,AAA
60876,651482.73,4765903.35,405.58,0.05,-0.098,1.487,0.711,0.424,0.944,1.141,AAA
60876,651482.73,4765903.35,405.58,0.168,-0.382,1.411,1.318,0.612,1.258,1.263,AAA
60876,651482.73,4765903.35,405.58,0.108,-0.121,1.527,0.865,0.515,1.151,1.285,AAA
60876,651482.73,4765903.35,405.58,0.135,-1.006,1.469,1.313,0.795,1.211,1.349,AAA
60876,651482.73,4765903.35,405.58,0.252,-0.622,1.576,1.082,0.587,1.247,1.159,AAA
60876,651482.73,4765903.35,405.58,0.199,-0.057,1.707,0.389,0.303,1.013,0.996,AAA
60876,651482.73,4765903.35,405.58,0.185,-0.045,1.588,0.667,0.417,1.227,1.202,AAA
60876,651482.73,4765903.35,405.58,0.205,0.191,1.71,0.79,0.413,1.139,1.178,AAA
60876,651482.73,4765903.35,405.58,0.309,-0.233,1.866,1.399,0.721,1.304,1.364,AAA
60876,651482.73,4765903.35,405.58,0.338,0.678,2.146,0.883,0.5,1.296,1.391,AAA
60876,651482.73,4765903.35,405.58,0.364,0.276,2.155,1.024,0.559,1.19,1.271,AAA
60876,651482.73,4765903.35,405.58,0.165,-0.045,1.832,0.947,0.624,1.131,1.39,AAA
60876,651482.73,4765903.35,405.58,0.424,0.238,1.86,1.308,0.517,1.449,1.225,AAA
60876,651482.73,4765903.35,405.58,0.061,-0.555,1.747,0.166,0.531,1.028,1.317,AAA
60876,651482.73,4765903.35,405.58,0.158,-0.509,1.478,0.407,0.424,1.267,1.182,AAA
60876,651482.73,4765903.35,405.58,0.091,-0.534,1.502,0.354,0.429,1.081,1.15,AAA
60876,651482.73,4765903.35,405.58,0.035,-0.325,1.466,0.881,0.502,0.879,1.129,AAA
60876,651482.73,4765903.35,405.58,0.165,-0.103,1.617,1.031,0.519,1.085,1.192,AAA
60876,651482.73,4765903.35,405.58,0.304,0.991,2.173,1.518,0.613,1.146,1.44,AAA
60876,651482.73,4765903.35,405.58,0.002,-0.023,1.326,0.607,0.331,0.919,1.075,AAA
60876,651482.73,4765903.35,405.58,0.198,-0.037,1.755,1.093,0.612,1.203,1.357,AAA
60876,651482.73,4765903.35,405.58,0.225,-0.243,1.685,0.75,0.452,1.126,1.109,AAA
60876,651482.73,4765903.35,405.58,0.255,0.007,1.703,0.659,0.363,1.162,1.07,AAA
60876,651482.73,4765903.35,405.58,-0.101,-0.406,1.085,1.319,0.542,0.773,1.104,AAA
60876,651482.73,4765903.35,405.58,0.215,-0.069,1.488,0.836,0.332,1.109,0.97,AAA
60876,651482.73,4765903.35,405.58,0.086,-0.821,1.255,0.629,0.512,1.27,1.219,AAA
60876,651482.73,4765903.35,405.58,0.287,-0.029,1.97,1.208,0.675,1.225,1.373,AAA
60876,651482.73,4765903.35,405.58,0.389,-0.059,2.088,1.354,0.688,1.259,1.303,AAA
60876,651482.73,4765903.35,405.58,0.297,-0.222,1.704,0.776,0.364,1.076,0.92,AAA
60876,651482.73,4765903.35,405.58,0.108,-0.271,1.876,0.405,0.576,1.063,1.386,AAA
60876,651482.73,4765903.35,405.58,0.236,0.255,2.116,0.77,0.571,1.087,1.369,AAA
60876,651482.73,4765903.35,405.58,0.342,0.291,2.06,0.975,0.559,1.307,1.354,AAA
60876,651482.73,4765903.35,405.58,0.458,0.417,2.325,1.289,0.641,1.3,1.353,AAA
60876,651482.73,4765903.35,405.58,0.165,0.23,1.753,1.306,0.629,1.137,1.392,AAA
60876,651482.73,4765903.35,405.58,0.321,0.294,2.004,0.91,0.467,1.151,1.185,AAA
60876,651482.73,4765903.35,405.58,0.131,-0.95,1.589,0.347,0.531,1.107,1.168,AAA
60876,651482.73,4765903.35,405.58,0.28,0.097,1.742,0.596,0.412,1.391,1.263,AAA
60876,651482.73,4765903.35,405.58,0.143,0.619,1.139,1.12,0.159,1.125,0.906,AAA
60876,651482.73,4765903.35,405.58,0.112,-0.548,1.543,1.004,0.658,1.167,1.343,AAA
60876,651482.73,4765903.35,405.58,0.127,-0.143,1.884,0.904,0.672,1.049,1.424,AAA
60876,651482.73,4765903.35,405.58,0.482,0.263,2.383,1.326,0.696,1.315,1.372,AAA
60876,651482.73,4765903.35,405.58,0.366,0.234,1.804,1.764,0.611,1.263,1.202,AAA
60876,651482.73,4765903.35,405.58,0.115,-0.49,1.521,0.853,0.597,1.195,1.318,AAA
60881,651480.46,4765906.27,396.29,-0.154,0.723,1.72,1.127,0.594,0.767,1.183,AAA
60881,651480.46,4765906.27,396.29,0.04,1.11,2.064,0.414,0.446,1.185,1.309,AAA
60881,651480.46,4765906.27,396.29,-0.219,0.509,1.173,0.856,0.39,0.937,1.03,AAA
60881,651480.46,4765906.27,396.29,-0.182,0.569,1.574,0.471,0.42,0.861,1.11,AAA
60881,651480.46,4765906.27,396.29,-0.006,0.79,1.789,0.949,0.515,1.059,1.174,AAA
60881,651480.46,4765906.27,396.29,-0.053,1.034,1.702,1.184,0.466,0.886,1.069,AAA
60881,651480.46,4765906.27,396.29,-0.062,1.039,2.021,0.223,0.333,0.781,1.055,AAA
60881,651480.46,4765906.27,396.29,-0.308,0.445,1.207,0.949,0.446,0.676,1.003,AAA
60881,651480.46,4765906.27,396.29,-0.051,0.862,1.707,1.431,0.617,0.985,1.22,AAA
60881,651480.46,4765906.27,396.29,-0.2,1.029,1.538,1.325,0.509,0.703,1.104,AAA
60881,651480.46,4765906.27,396.29,-0.179,0.681,1.392,0.871,0.357,0.74,0.909,AAA
60881,651480.46,4765906.27,396.29,-0.17,0.403,1.299,1.13,0.499,0.916,1.05,AAA
60881,651480.46,4765906.27,396.29,-0.108,0.258,2.057,0.55,0.666,0.772,1.257,AAA
60881,651480.46,4765906.27,396.29,0.017,1.001,1.864,0.885,0.422,0.947,1.051,AAA
60881,651480.46,4765906.27,396.29,-0.202,0.386,1.183,0.566,0.306,0.912,0.925,AAA
60881,651480.46,4765906.27,396.29,-0.021,0.823,1.694,1.696,0.693,1.064,1.274,AAA
60881,651480.46,4765906.27,396.29,-0.09,1.142,2.223,0.793,0.627,0.781,1.373,AAA
60881,651480.46,4765906.27,396.29,-0.002,0.888,1.843,1.243,0.625,1.105,1.304,AAA
60881,651480.46,4765906.27,396.29,-0.053,0.497,1.695,0.841,0.511,0.974,1.106,AAA
60881,651480.46,4765906.27,396.29,-0.25,0.852,1.509,1.172,0.56,0.744,1.209,AAA
60881,651480.46,4765906.27,396.29,-0.086,0.605,2.013,0.534,0.621,0.978,1.372,AAA
60881,651480.46,4765906.27,396.29,-0.069,1.13,1.932,0.442,0.339,0.792,1.05,AAA
60881,651480.46,4765906.27,396.29,-0.23,0.519,1.576,0.329,0.379,0.698,1.026,AAA
60881,651480.46,4765906.27,396.29,-0.117,0.708,1.616,0.985,0.491,0.859,1.089,AAA
60881,651480.46,4765906.27,396.29,-0.033,1.325,1.843,0.69,0.359,0.991,1.143,AAA
60881,651480.46,4765906.27,396.29,0.084,1.816,1.948,1.525,0.445,1.039,1.156,AAA
60881,651480.46,4765906.27,396.29,-0.117,0.84,1.76,1.079,0.544,0.789,1.142,AAA
60881,651480.46,4765906.27,396.29,-0.219,0.596,1.792,0.876,0.648,0.729,1.299,AAA
60881,651480.46,4765906.27,396.29,-0.297,0.239,1.292,0.227,0.329,0.713,0.957,AAA
60881,651480.46,4765906.27,396.29,-0.185,0.77,1.487,0.848,0.442,0.862,1.113,AAA
60881,651480.46,4765906.27,396.29,-0.086,0.614,1.677,0.688,0.437,0.894,1.053,AAA
60881,651480.46,4765906.27,396.29,-0.065,0.908,1.967,1.24,0.635,0.787,1.216,AAA
60881,651480.46,4765906.27,396.29,0.063,0.763,1.79,1.154,0.519,1.1,1.104,AAA
60881,651480.46,4765906.27,396.29,-0.213,0.206,1.252,0.477,0.369,0.907,0.986,AAA
60881,651480.46,4765906.27,396.29,-0.104,0.892,1.602,0.952,0.449,0.936,1.115,AAA
60881,651480.46,4765906.27,396.29,-0.079,0.394,1.461,0.103,0.228,1.016,0.892,AAA
60881,651480.46,4765906.27,396.29,-0.356,0.299,1.229,0.832,0.545,0.758,1.191,AAA
60881,651480.46,4765906.27,396.29,-0.307,0.57,1.425,0.503,0.396,0.634,1.043,AAA
60881,651480.46,4765906.27,396.29,-0.304,0.398,0.955,0.647,0.287,0.845,0.916,AAA
60881,651480.46,4765906.27,396.29,-0.136,1.019,1.518,1.109,0.381,0.748,0.954,AAA
60881,651480.46,4765906.27,396.29,-0.386,0.692,1.125,1.357,0.576,0.722,1.224,AAA
60881,651480.46,4765906.27,396.29,-0.181,1.058,1.351,0.639,0.209,0.794,0.884,AAA
60881,651480.46,4765906.27,396.29,-0.204,0.556,1.786,0.833,0.671,0.848,1.375,AAA
60881,651480.46,4765906.27,396.29,0.004,1.086,2.035,1.158,0.572,0.884,1.197,AAA
60881,651480.46,4765906.27,396.29,-0.083,0.801,1.65,0.904,0.457,0.933,1.097,AAA
60881,651480.46,4765906.27,396.29,-0.09,0.981,2.067,0.828,0.545,0.689,1.171,AAA
60881,651480.46,4765906.27,396.29,0.04,0.673,2.032,1.11,0.578,0.822,1.055,AAA
60881,651480.46,4765906.27,396.29,-0.2,1.054,1.5,1.363,0.491,0.698,1.074,AAA
60881,651480.46,4765906.27,396.29,0.254,1.139,2.278,1.102,0.534,1.221,1.17,AAA
60881,651480.46,4765906.27,396.29,-0.217,0.625,1.7,0.706,0.562,0.792,1.256,AAA
60896,651473.63,4765915.01,368.41,-0.476,0.669,1.065,1.214,-0.234,1.2,0.88,PHY
60896,651473.63,4765915.01,368.41,-0.49,0.046,0.92,0.169,-0.429,1.315,0.742,PHY
60896,651473.63,4765915.01,368.41,-0.585,0.128,0.808,0.45,-0.377,1.174,0.767,PHY
60896,651473.63,4765915.01,368.41,-0.251,-0.08,1.433,0.727,-0.146,1.496,0.907,PHY
60896,651473.63,4765915.01,368.41,-0.536,0.487,0.972,0.053,-0.562,1.101,0.631,PHY
60896,651473.63,4765915.01,368.41,-0.435,0.378,1.224,1.005,-0.159,1.275,0.96,PHY
60896,651473.63,4765915.01,368.41,-0.607,0.606,0.211,0.48,-0.749,1.269,0.438,PHY
60896,651473.63,4765915.01,368.41,-0.336,0.635,1.439,0.209,-0.487,1.155,0.637,PHY
60896,651473.63,4765915.01,368.41,-0.477,0.733,1.29,0.045,-0.504,1.098,0.737,PHY
60896,651473.63,4765915.01,368.41,-0.641,-0.241,0.181,0.594,-0.537,1.209,0.475,PHY
60896,651473.63,4765915.01,368.41,-0.4,0.338,1.034,0.861,-0.346,1.267,0.702,PHY
60896,651473.63,4765915.01,368.41,-0.345,0.407,1.336,0.506,-0.337,1.313,0.796,PHY
60896,651473.63,4765915.01,368.41,-0.468,0.393,0.945,0.303,-0.464,1.34,0.754,PHY
60896,651473.63,4765915.01,368.41,-0.829,-0.583,0.313,0.27,-0.364,0.969,0.695,PHY
60896,651473.63,4765915.01,368.41,-0.397,0.401,1.042,0.039,-0.534,1.431,0.717,PHY
60896,651473.63,4765915.01,368.41,-0.849,-0.497,0.012,0.288,-0.529,0.966,0.502,PHY
60896,651473.63,4765915.01,368.41,-0.629,0.209,0.739,0.041,-0.549,1.06,0.618,PHY
60896,651473.63,4765915.01,368.41,-0.724,-0.23,0.375,0.337,-0.464,1.072,0.62,PHY
60896,651473.63,4765915.01,368.41,-0.35,0.745,1.488,0.42,-0.397,1.176,0.76,PHY
60896,651473.63,4765915.01,368.41,-0.305,0.099,1.317,0.366,-0.345,1.371,0.737,PHY
60896,651473.63,4765915.01,368.41,-0.614,-0.079,0.931,-0.094,-0.437,1.056,0.713,PHY
60896,651473.63,4765915.01,368.41,-0.528,-0.253,0.935,0.014,-0.409,1.192,0.692,PHY
60896,651473.63,4765915.01,368.41,-0.439,0.372,1.047,0.081,-0.521,1.289,0.678,PHY
60896,651473.63,4765915.01,368.41,-0.556,0.656,1.07,0.693,-0.316,1.135,0.898,PHY
60896,651473.63,4765915.01,368.41,-0.529,0.659,0.935,0.681,-0.456,1.069,0.665,PHY
60896,651473.63,4765915.01,368.41,-0.602,-0.031,0.964,0.329,-0.315,1.061,0.794,PHY
60896,651473.63,4765915.01,368.41,-0.533,0.034,0.758,0.363,-0.47,1.175,0.603,PHY
60896,651473.63,4765915.01,368.41,-0.536,0.203,0.883,0.518,-0.389,1.166,0.722,PHY
60896,651473.63,4765915.01,368.41,-0.45,0.425,0.741,0.761,-0.476,1.338,0.634,PHY
60896,651473.63,4765915.01,368.41,-0.567,-0.172,0.802,0.338,-0.408,1.081,0.617,PHY
60896,651473.63,4765915.01,368.41,-0.54,-0.121,1.035,0.187,-0.36,1.082,0.711,PHY
60896,651473.63,4765915.01,368.41,-0.573,0.621,0.945,0.508,-0.399,1.174,0.845,PHY
60896,651473.63,4765915.01,368.41,-0.274,0.884,1.374,0.677,-0.393,1.448,0.826,PHY
60896,651473.63,4765915.01,368.41,-0.476,0.121,0.791,0.402,-0.494,1.248,0.584,PHY
60896,651473.63,4765915.01,368.41,-0.558,-0.107,0.582,0.683,-0.339,1.37,0.781,PHY
60896,651473.63,4765915.01,368.41,-0.582,0.057,0.915,-0.033,-0.418,1.242,0.827,PHY
60896,651473.63,4765915.01,368.41,-0.385,0.216,1.513,0.269,-0.264,1.196,0.867,PHY
60896,651473.63,4765915.01,368.41,-0.669,-0.045,0.6,0.327,-0.448,1.051,0.648,PHY
60896,651473.63,4765915.01,368.41,-0.705,0.327,0.544,0.162,-0.577,1.027,0.616,PHY
60896,651473.63,4765915.01,368.41,-0.678,0.068,0.66,0.477,-0.416,0.971,0.657,PHY
60896,651473.63,4765915.01,368.41,-0.726,0.304,0.581,0.372,-0.474,1.004,0.707,PHY
60896,651473.63,4765915.01,368.41,-0.608,0.191,0.389,0.189,-0.704,1.118,0.386,PHY
60896,651473.63,4765915.01,368.41,-0.489,0.784,0.921,0.63,-0.509,1.174,0.66,PHY
60896,651473.63,4765915.01,368.41,-0.459,0.244,0.836,-0.02,-0.629,1.271,0.524,PHY
60896,651473.63,4765915.01,368.41,-0.659,-0.197,0.298,0.227,-0.573,1.193,0.521,PHY
60896,651473.63,4765915.01,368.41,-0.659,0.256,0.659,-0.25,-0.629,1.127,0.634,PHY
60896,651473.63,4765915.01,368.41,-0.555,0.154,1.061,0.485,-0.347,0.962,0.689,PHY
60896,651473.63,4765915.01,368.41,-0.577,0.433,0.606,0.616,-0.549,1.098,0.537,PHY
60896,651473.63,4765915.01,368.41,-0.416,0.694,1.091,0.663,-0.397,1.344,0.814,PHY
60896,651473.63,4765915.01,368.41,-0.531,0.186,0.875,0.271,-0.441,1.234,0.729,PHY
61198,651876.34,4766151.28,620.86,-0.314,-0.81,-0.192,0.187,-2.362,1.068,-0.335,AAA
61198,651876.34,4766151.28,620.86,-0.596,-1.022,-0.523,0.141,-2.287,0.845,-0.205,AAA
61198,651876.34,4766151.28,620.86,-0.619,-0.928,-0.811,-0.04,-2.505,0.833,-0.428,AAA
61198,651876.34,4766151.28,620.86,-0.451,-0.966,-0.488,-0.036,-2.484,0.881,-0.492,AAA
61198,651876.34,4766151.28,620.86,-0.412,-0.575,0.033,0.289,-2.243,0.818,-0.189,AAA
61198,651876.34,4766151.28,620.86,-0.355,-0.865,-0.046,0.14,-2.302,0.9,-0.309,AAA
61198,651876.34,4766151.28,620.86,-0.41,-0.818,-0.326,0.263,-2.403,0.828,-0.461,AAA
61198,651876.34,4766151.28,620.86,-0.528,-1.328,-0.565,0.141,-2.301,0.901,-0.321,AAA
61198,651876.34,4766151.28,620.86,-0.315,-1.171,-0.361,0.708,-2.235,1.054,-0.374,AAA
61198,651876.34,4766151.28,620.86,-0.484,-0.906,-0.378,0.505,-2.224,0.908,-0.209,AAA
61198,651876.34,4766151.28,620.86,-0.325,-0.708,-0.054,0.435,-2.27,0.945,-0.287,AAA
61198,651876.34,4766151.28,620.86,-0.649,-1.508,-0.793,0.898,-2.091,0.754,-0.239,AAA
61198,651876.34,4766151.28,620.86,-0.57,-0.867,-0.648,0.475,-2.311,0.874,-0.273,AAA
61198,651876.34,4766151.28,620.86,-0.509,-1.145,-0.556,0.372,-2.331,0.798,-0.423,AAA
61198,651876.34,4766151.28,620.86,-0.477,-0.825,-0.814,0.93,-2.293,1.11,-0.284,AAA
61198,651876.34,4766151.28,620.86,-0.5,-0.881,-0.396,-0.291,-2.462,0.894,-0.35,AAA
61198,651876.34,4766151.28,620.86,-0.528,-0.775,-0.866,0.228,-2.543,0.958,-0.497,AAA
61198,651876.34,4766151.28,620.86,-0.282,-0.251,-0.006,0.457,-2.416,0.865,-0.435,AAA
61198,651876.34,4766151.28,620.86,-0.435,-0.45,-0.141,0.134,-2.377,0.846,-0.277,AAA
61198,651876.34,4766151.28,620.86,-0.567,-1.01,-0.551,0.991,-2.12,0.77,-0.213,AAA
61198,651876.34,4766151.28,620.86,-0.575,-0.908,-0.997,0.298,-2.462,1.088,-0.347,AAA
61198,651876.34,4766151.28,620.86,-0.442,-1.297,-0.229,-0.171,-2.291,0.938,-0.267,AAA
61198,651876.34,4766151.28,620.86,-0.54,-0.659,-0.389,-0.027,-2.432,0.77,-0.34,AAA
61198,651876.34,4766151.28,620.86,-0.385,-0.892,-0.3,0.334,-2.252,1.142,-0.161,AAA
61198,651876.34,4766151.28,620.86,-0.574,-1.192,-0.42,-0.104,-2.32,0.769,-0.291,AAA
61198,651876.34,4766151.28,620.86,-0.464,-1.324,-0.149,0.036,-2.186,0.857,-0.2,AAA
61198,651876.34,4766151.28,620.86,-0.493,-0.874,-0.447,0.248,-2.271,1.071,-0.128,AAA
61198,651876.34,4766151.28,620.86,-0.542,-1.237,-0.849,1,-2.185,0.976,-0.282,AAA
61198,651876.34,4766151.28,620.86,-0.637,-0.82,-0.708,0.529,-2.29,0.808,-0.233,AAA
61198,651876.34,4766151.28,620.86,-0.482,-0.884,-0.506,-0.058,-2.484,0.877,-0.449,AAA
61198,651876.34,4766151.28,620.86,-0.474,-0.772,-0.329,0.139,-2.364,0.861,-0.313,AAA
61198,651876.34,4766151.28,620.86,-0.395,-0.654,-0.18,0.217,-2.367,0.871,-0.349,AAA
61198,651876.34,4766151.28,620.86,-0.546,-1.407,-0.641,0.084,-2.327,0.894,-0.356,AAA
61198,651876.34,4766151.28,620.86,-0.425,-0.65,-0.604,0.505,-2.434,1.014,-0.415,AAA
61198,651876.34,4766151.28,620.86,-0.392,-0.786,-0.107,-0.156,-2.428,0.829,-0.405,AAA
61198,651876.34,4766151.28,620.86,-0.407,-0.822,-0.359,0.683,-2.202,1.068,-0.17,AAA
61198,651876.34,4766151.28,620.86,-0.594,-0.868,-0.78,0.601,-2.342,0.826,-0.349,AAA
61198,651876.34,4766151.28,620.86,-0.486,-1.025,-0.505,0.564,-2.234,0.953,-0.245,AAA
61198,651876.34,4766151.28,620.86,-0.671,-0.858,-0.795,0.343,-2.364,0.768,-0.299,AAA
61198,651876.34,4766151.28,620.86,-0.48,-1.128,-0.496,-0.035,-2.376,0.986,-0.322,AAA
61198,651876.34,4766151.28,620.86,-0.781,-1.758,-1.278,-0.241,-2.479,0.807,-0.476,AAA
61198,651876.34,4766151.28,620.86,-0.715,-1.687,-0.941,-0.359,-2.402,0.83,-0.359,AAA
61198,651876.34,4766151.28,620.86,-0.516,-1.32,-0.51,-0.26,-2.389,0.938,-0.341,AAA
61198,651876.34,4766151.28,620.86,-0.348,-1.257,-0.395,-0.151,-2.389,1.202,-0.331,AAA
61198,651876.34,4766151.28,620.86,-0.543,-1.42,-0.667,0.258,-2.3,0.874,-0.371,AAA
61198,651876.34,4766151.28,620.86,-0.485,-1.51,-0.803,0.157,-2.344,1.146,-0.342,AAA
61198,651876.34,4766151.28,620.86,-0.668,-0.926,-0.756,0.525,-2.289,0.739,-0.27,AAA
61198,651876.34,4766151.28,620.86,-0.565,-1.313,-0.513,0.536,-2.131,0.863,-0.166,AAA
61198,651876.34,4766151.28,620.86,-0.62,-1.155,-0.767,0.206,-2.34,0.875,-0.297,AAA
61198,651876.34,4766151.28,620.86,-0.371,-0.763,-0.37,-0.031,-2.49,1.025,-0.433,AAA
61215,651866.79,4766162.65,590.27,0.137,-0.983,-0.524,0.923,-1.745,1.365,0.941,AAA
61215,651866.79,4766162.65,590.27,-0.106,-0.867,-0.47,1.361,-1.542,0.844,1.061,AAA
61215,651866.79,4766162.65,590.27,0.068,-0.916,-0.714,1.631,-1.673,1.139,0.841,AAA
61215,651866.79,4766162.65,590.27,-0.011,-0.452,-0.712,1.011,-1.886,1.08,0.83,AAA
61215,651866.79,4766162.65,590.27,0.008,-0.829,-0.861,0.882,-1.948,1.085,0.666,AAA
61215,651866.79,4766162.65,590.27,0.143,-0.783,-0.212,0.872,-1.705,1.182,0.97,AAA
61215,651866.79,4766162.65,590.27,0.02,-0.608,-0.419,1.196,-1.673,1.063,1.01,AAA
61215,651866.79,4766162.65,590.27,0.161,-1.353,-0.605,1.173,-1.655,1.394,0.912,AAA
61215,651866.79,4766162.65,590.27,0.227,-0.598,-0.42,1.433,-1.767,1.249,0.791,AAA
61215,651866.79,4766162.65,590.27,0.25,0.027,-0.244,1.915,-1.71,1.19,0.885,AAA
61215,651866.79,4766162.65,590.27,0.182,-0.794,-0.231,1.762,-1.474,1.235,1.087,AAA
61215,651866.79,4766162.65,590.27,0.082,-1.058,-0.706,1.328,-1.676,1.303,0.933,AAA
61215,651866.79,4766162.65,590.27,0.163,-0.497,-0.113,2.029,-1.36,1.258,1.283,AAA
61215,651866.79,4766162.65,590.27,0.373,-0.545,-0.163,1.463,-1.743,1.369,0.796,AAA
61215,651866.79,4766162.65,590.27,-0.118,-0.358,-0.734,1.274,-1.83,0.805,0.812,AAA
61215,651866.79,4766162.65,590.27,-0.016,-0.793,-0.659,1.315,-1.661,1.143,1.011,AAA
61215,651866.79,4766162.65,590.27,-0.135,-0.459,-0.901,1.431,-1.82,0.85,0.797,AAA
61215,651866.79,4766162.65,590.27,0.09,-0.507,-0.56,1.189,-1.842,1.102,0.784,AAA
61215,651866.79,4766162.65,590.27,-0.071,-0.89,-0.725,0.905,-1.887,0.774,0.633,AAA
61215,651866.79,4766162.65,590.27,0.09,-0.52,-0.23,1.369,-1.614,1.06,1.03,AAA
61215,651866.79,4766162.65,590.27,0.234,0.124,-0.126,1.265,-1.841,1.173,0.875,AAA
61215,651866.79,4766162.65,590.27,0.153,-0.776,-0.299,1.491,-1.629,1.077,0.886,AAA
61215,651866.79,4766162.65,590.27,0.044,-0.297,-0.615,1.953,-1.596,1.209,1.083,AAA
61215,651866.79,4766162.65,590.27,0.259,0.101,0.005,1.067,-1.845,1.182,0.895,AAA
61215,651866.79,4766162.65,590.27,-0.058,-0.913,-0.671,0.848,-1.77,1.05,0.917,AAA
61215,651866.79,4766162.65,590.27,-0.093,-1.155,-0.922,1.431,-1.667,1.009,0.87,AAA
61215,651866.79,4766162.65,590.27,-0.157,-1.025,-1.242,0.965,-1.926,1.048,0.712,AAA
61215,651866.79,4766162.65,590.27,0.259,-0.082,-0.105,2.351,-1.437,1.314,1.183,AAA
61215,651866.79,4766162.65,590.27,0.042,-0.064,-0.798,1.117,-2.041,1.097,0.672,AAA
61215,651866.79,4766162.65,590.27,0.2,-0.825,-0.616,1.249,-1.818,1.34,0.762,AAA
61215,651866.79,4766162.65,590.27,0.16,-0.557,-0.55,1.823,-1.669,1.227,0.882,AAA
61215,651866.79,4766162.65,590.27,0.27,-0.335,-0.257,2.357,-1.438,1.421,1.157,AAA
61215,651866.79,4766162.65,590.27,0.09,-0.81,-0.24,0.582,-1.8,1.033,0.861,AAA
61215,651866.79,4766162.65,590.27,0.264,0.018,-0.437,2.421,-1.611,1.371,0.982,AAA
61215,651866.79,4766162.65,590.27,0.198,-0.49,-0.021,0.862,-1.726,1.177,0.982,AAA
61215,651866.79,4766162.65,590.27,0.462,-0.026,0.145,2.122,-1.576,1.39,0.967,AAA
61215,651866.79,4766162.65,590.27,0.074,-0.957,-0.652,1.863,-1.541,1.201,0.984,AAA
61215,651866.79,4766162.65,590.27,-0.157,-0.948,-1.203,1.431,-1.763,1.096,0.875,AAA
61215,651866.79,4766162.65,590.27,0.248,-0.597,-0.366,2.26,-1.473,1.359,1.048,AAA
61215,651866.79,4766162.65,590.27,0.013,-0.865,-0.962,1.401,-1.766,1.296,0.885,AAA
61215,651866.79,4766162.65,590.27,0.152,-0.639,-0.358,1.247,-1.741,1.129,0.847,AAA
61215,651866.79,4766162.65,590.27,0.363,-0.561,0.015,1.245,-1.625,1.527,1.078,AAA
61215,651866.79,4766162.65,590.27,0.216,-0.228,-0.419,1.518,-1.805,1.259,0.828,AAA
61215,651866.79,4766162.65,590.27,0.039,-0.992,-0.639,1.211,-1.713,1.117,0.866,AAA
61215,651866.79,4766162.65,590.27,0.029,-0.556,-0.675,0.765,-1.936,1.141,0.791,AAA
61215,651866.79,4766162.65,590.27,-0.023,-1.385,-1.167,1.112,-1.808,1.319,0.789,AAA
61215,651866.79,4766162.65,590.27,0.225,-0.054,-0.395,2.244,-1.595,1.332,1.029,AAA
61215,651866.79,4766162.65,590.27,0.087,-0.846,-0.808,1.49,-1.755,1.259,0.823,AAA
61215,651866.79,4766162.65,590.27,0.17,-0.426,-0.707,1.625,-1.822,1.313,0.785,AAA
61215,651866.79,4766162.65,590.27,0.202,-1.228,-0.402,1.039,-1.686,1.311,0.867,AAA
61247,651849.14,4766184.46,532.75,0.275,-0.68,0.818,2.213,-3.718,0.424,0.072,AAA
61247,651849.14,4766184.46,532.75,0.375,-0.645,1.179,2.459,-3.509,0.551,0.308,AAA
61247,651849.14,4766184.46,532.75,0.252,-1.176,0.446,2.292,-3.685,0.647,0.088,AAA
61247,651849.14,4766184.46,532.75,0.25,-0.667,0.629,3.185,-3.505,0.446,0.179,AAA
61247,651849.14,4766184.46,532.75,0.382,-0.772,1.369,1.83,-3.535,0.627,0.406,AAA
61247,651849.14,4766184.46,532.75,0.012,-1.636,0.502,1.607,-3.622,0.297,0.19,AAA
61247,651849.14,4766184.46,532.75,0.287,-0.667,1.029,2.363,-3.58,0.397,0.209,AAA
61247,651849.14,4766184.46,532.75,0.36,-0.898,1.063,2.334,-3.529,0.581,0.265,AAA
61247,651849.14,4766184.46,532.75,0.051,-0.637,0.245,2.653,-3.701,0.342,0.113,AAA
61247,651849.14,4766184.46,532.75,0.174,-0.82,0.851,2.292,-3.646,0.136,0.045,AAA
61247,651849.14,4766184.46,532.75,0.28,-0.468,0.822,2.661,-3.579,0.559,0.278,AAA
61247,651849.14,4766184.46,532.75,0.339,-1.071,0.849,2.079,-3.645,0.633,0.155,AAA
61247,651849.14,4766184.46,532.75,0.314,-0.546,0.834,2.153,-3.775,0.482,0.045,AAA
61247,651849.14,4766184.46,532.75,0.12,-0.737,0.376,2.731,-3.603,0.486,0.226,AAA
